,Cost Function Values,Minima Found,Other Info,Parameters
10,5.168383466402202,"[array([-114.87795, -186.89533, -106.75453]), array([-114.87795, -186.89533,  106.75453]), array([-114.87795,  186.89533, -106.75453]), array([-114.87795,  186.89533,  106.75453]), array([ 114.87795, -186.89533, -106.75453]), array([ 114.87795, -186.89533,  106.75453]), array([ 114.87795,  186.89533, -106.75453])]",4999.972225349746,"[1.30778256e+05 1.41484317e+05 1.13171430e+05 4.95486885e+00
 2.02526295e+00 4.96517072e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
11,5.18154806826493,"[array([-337.17181, -225.2114 ,  -77.71877]), array([-337.17181, -225.2114 ,   77.71877]), array([-337.17181,  225.2114 ,  -77.71877]), array([-337.17181,  225.2114 ,   77.71877]), array([ 337.17181, -225.2114 ,  -77.71877]), array([ 337.17181, -225.2114 ,   77.71877]), array([337.17181, 225.2114 , -77.71877])]",,"[1.74341764e+05 1.14009615e+05 5.23385703e+04 7.66776743e-01
 1.12390795e+00 4.33251462e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
12,5.1897164914923914,"[array([-62.53961, -85.99959, -48.97735]), array([-62.53961, -85.99959,  48.97735]), array([-62.53961,  85.99959, -48.97735]), array([-62.53961,  85.99959,  48.97735]), array([ 62.53961, -85.99959, -48.97735]), array([ 62.53961, -85.99959,  48.97735]), array([ 62.53961,  85.99959, -48.97735]), array([62.53961, 85.99959, 48.97735])]",Standard Deviation,"[5.00818935e+04 4.92973901e+04 1.53798150e+04 6.40236497e+00
 3.33273763e+00 3.20575656e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
13,5.1897164914923914,"[array([-124.80753, -111.75045,  -49.31015]), array([-124.80753, -111.75045,   49.31015]), array([-124.80753,  111.75045,  -49.31015]), array([-124.80753,  111.75045,   49.31015]), array([ 124.80753, -111.75045,  -49.31015]), array([ 124.80753, -111.75045,   49.31015]), array([124.80753, 111.75045, -49.31015])]",156124.13498330387,"[1.69542906e+05 1.11762184e+05 1.43058180e+04 5.44211909e+00
 4.47472483e+00 2.94177847e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
14,5.1897164914923914,"[array([-109.7365 ,  -75.4259 , -111.75246]), array([-109.7365 ,  -75.4259 ,  111.75246]), array([-109.7365 ,   75.4259 , -111.75246]), array([-109.7365 ,   75.4259 ,  111.75246]), array([ 109.7365 ,  -75.4259 , -111.75246]), array([109.7365 , -75.4259 , 111.75246]), array([ 109.7365 ,   75.4259 , -111.75246]), array([109.7365 ,  75.4259 , 111.75246])]",,"[4.89340282e+04 5.83649897e+04 7.93988313e+04 2.03178960e+00
 5.12957490e+00 3.17884926e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
15,5.1897164914923914,"[array([-282.27046,  -59.28615,  -92.05566]), array([-282.27046,  -59.28615,   92.05566]), array([-282.27046,   59.28615,  -92.05566]), array([-282.27046,   59.28615,   92.05566]), array([282.27046, -59.28615, -92.05566]), array([282.27046, -59.28615,  92.05566]), array([282.27046,  59.28615, -92.05566])]",,"[1.15519010e+05 4.72982388e+04 8.46496424e+04 7.24924178e-01
 6.72834948e+00 4.99452456e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
16,5.1897164914923914,"[array([ -86.28027, -254.03866,  -72.31073]), array([ -86.28027, -254.03866,   72.31073]), array([-86.28027, 254.03866, -72.31073]), array([-86.28027, 254.03866,  72.31073]), array([  86.28027, -254.03866,  -72.31073]), array([  86.28027, -254.03866,   72.31073]), array([ 86.28027, 254.03866, -72.31073])]",,"[1.18682476e+04 1.86085988e+05 2.98851269e+04 7.97138109e-01
 1.44173040e+00 2.85771969e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
17,5.1897164914923914,"[array([-152.53782, -132.71197,  -92.16362]), array([-152.53782, -132.71197,   92.16362]), array([-152.53782,  132.71197,  -92.16362]), array([-152.53782,  132.71197,   92.16362]), array([ 152.53782, -132.71197,  -92.16362]), array([ 152.53782, -132.71197,   92.16362]), array([152.53782, 132.71197, -92.16362])]",,"[1.45970523e+05 8.98471463e+04 1.09091307e+05 3.13675133e+00
 2.55066885e+00 6.42156845e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
18,5.1897164914923914,"[array([-253.37727, -116.75089,  -94.55536]), array([-253.37727, -116.75089,   94.55536]), array([-253.37727,  116.75089,  -94.55536]), array([-253.37727,  116.75089,   94.55536]), array([ 253.37727, -116.75089,  -94.55536]), array([ 253.37727, -116.75089,   94.55536]), array([253.37727, 116.75089, -94.55536]), array([253.37727, 116.75089,  94.55536])]",,"[1.55063136e+05 7.83864562e+04 2.27336317e+04 1.20765605e+00
 2.87534967e+00 1.27135414e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
19,5.1897164914923914,"[array([-203.24706, -232.25526, -168.79379]), array([-203.24706, -232.25526,  168.79379]), array([-203.24706,  232.25526, -168.79379]), array([-203.24706,  232.25526,  168.79379]), array([ 203.24706, -232.25526, -168.79379]), array([ 203.24706, -232.25526,  168.79379]), array([ 203.24706,  232.25526, -168.79379])]",,"[1.89576483e+05 1.04581078e+05 4.26478986e+04 2.29459446e+00
 9.69375431e-01 7.48436039e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
20,5.1897164914923914,"[array([-119.63302, -129.77753, -104.08127]), array([-119.63302, -129.77753,  104.08127]), array([-119.63302,  129.77753, -104.08127]), array([-119.63302,  129.77753,  104.08127]), array([ 119.63302, -129.77753, -104.08127]), array([ 119.63302, -129.77753,  104.08127]), array([ 119.63302,  129.77753, -104.08127]), array([119.63302, 129.77753, 104.08127])]",,"[5.53058260e+04 1.62572973e+05 8.50219586e+04 1.93214077e+00
 4.82635600e+00 3.92424380e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
21,5.1897164914923914,"[array([-140.37948, -122.2745 , -186.66602]), array([-140.37948, -122.2745 ,  186.66602]), array([-140.37948,  122.2745 , -186.66602]), array([-140.37948,  122.2745 ,  186.66602]), array([ 140.37948, -122.2745 , -186.66602]), array([ 140.37948, -122.2745 ,  186.66602]), array([ 140.37948,  122.2745 , -186.66602])]",,"[1.46769573e+05 1.73791619e+05 1.99142439e+05 3.72390681e+00
 5.81201880e+00 2.85761230e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
22,5.1897164914923914,"[array([-212.06138, -164.45917,  -65.25801]), array([-212.06138, -164.45917,   65.25801]), array([-212.06138,  164.45917,  -65.25801]), array([-212.06138,  164.45917,   65.25801]), array([ 212.06138, -164.45917,  -65.25801]), array([ 212.06138, -164.45917,   65.25801]), array([212.06138, 164.45917, -65.25801])]",,"[1.88289515e+05 1.48609248e+05 2.50301833e+04 2.09349998e+00
 2.74725926e+00 2.93877505e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
23,5.194033168120006,"[array([-143.16725,  -71.52201, -106.40012]), array([-143.16725,  -71.52201,  106.40012]), array([-143.16725,   71.52201, -106.40012]), array([-143.16725,   71.52201,  106.40012]), array([ 143.16725,  -71.52201, -106.40012]), array([143.16725, -71.52201, 106.40012]), array([ 143.16725,   71.52201, -106.40012])]",,"[4.09974821e+04 5.10896732e+04 1.50004840e+05 1.00009164e+00
 4.99371419e+00 6.62507930e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
24,5.194033168120006,"[array([-133.58828, -185.55072, -175.6218 ]), array([-133.58828, -185.55072,  175.6218 ]), array([-133.58828,  185.55072, -175.6218 ]), array([-133.58828,  185.55072,  175.6218 ]), array([ 133.58828, -185.55072, -175.6218 ]), array([ 133.58828, -185.55072,  175.6218 ]), array([ 133.58828,  185.55072, -175.6218 ])]",,"[4.78064612e+04 1.13084103e+05 1.23304220e+05 1.33942954e+00
 1.64227642e+00 1.99890008e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
25,5.194033168120006,"[array([-143.22582,  -58.91115,  -74.24606]), array([-143.22582,  -58.91115,   74.24606]), array([-143.22582,   58.91115,  -74.24606]), array([-143.22582,   58.91115,   74.24606]), array([143.22582, -58.91115, -74.24606]), array([143.22582, -58.91115,  74.24606]), array([143.22582,  58.91115, -74.24606])]",,"[6.54189536e+04 4.65558646e+04 6.13709453e+04 1.59452373e+00
 6.70732682e+00 5.56654898e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
26,5.194033168120006,"[array([-193.26147, -238.84848,  -88.03065]), array([-193.26147, -238.84848,   88.03065]), array([-193.26147,  238.84848,  -88.03065]), array([-193.26147,  238.84848,   88.03065]), array([ 193.26147, -238.84848,  -88.03065]), array([ 193.26147, -238.84848,   88.03065]), array([193.26147, 238.84848, -88.03065])]",,"[1.14507477e+05 1.36964439e+05 6.70091427e+04 1.53289818e+00
 1.20041903e+00 4.32350823e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
27,5.194033168120006,"[array([-179.92885,  -74.73748, -104.2931 ]), array([-179.92885,  -74.73748,  104.2931 ]), array([-179.92885,   74.73748, -104.2931 ]), array([-179.92885,   74.73748,  104.2931 ]), array([ 179.92885,  -74.73748, -104.2931 ]), array([179.92885, -74.73748, 104.2931 ]), array([ 179.92885,   74.73748, -104.2931 ])]",,"[1.74809131e+05 7.43380408e+04 9.89560496e+04 2.69980581e+00
 6.65432835e+00 4.54884561e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
28,5.194033168120006,"[array([ -90.28814,  -79.08066, -137.89009]), array([-90.28814, -79.08066, 137.89009]), array([ -90.28814,   79.08066, -137.89009]), array([-90.28814,  79.08066, 137.89009]), array([  90.28814,  -79.08066, -137.89009]), array([ 90.28814, -79.08066, 137.89009]), array([  90.28814,   79.08066, -137.89009])]",,"[9.28703791e+04 7.66735423e+04 1.29083707e+05 5.69620772e+00
 6.13020402e+00 3.39449634e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
29,5.194033168120006,"[array([-116.35021,  -57.82372, -145.89731]), array([-116.35021,  -57.82372,  145.89731]), array([-116.35021,   57.82372, -145.89731]), array([-116.35021,   57.82372,  145.89731]), array([ 116.35021,  -57.82372, -145.89731]), array([116.35021, -57.82372, 145.89731]), array([ 116.35021,   57.82372, -145.89731])]",,"[1.74760769e+05 1.59288927e+04 5.68511220e+04 6.45475248e+00
 2.38200983e+00 1.33540958e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
30,5.194033168120006,"[array([ -95.75126, -230.64927, -127.52905]), array([ -95.75126, -230.64927,  127.52905]), array([ -95.75126,  230.64927, -127.52905]), array([-95.75126, 230.64927, 127.52905]), array([  95.75126, -230.64927, -127.52905]), array([  95.75126, -230.64927,  127.52905]), array([  95.75126,  230.64927, -127.52905]), array([ 95.75126, 230.64927, 127.52905])]",,"[8.83893970e+04 1.79345401e+05 1.97750968e+05 4.82037871e+00
 1.68560601e+00 6.07953534e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
31,5.194445895989988,"[array([ -58.84575, -136.88709, -135.30426]), array([ -58.84575, -136.88709,  135.30426]), array([ -58.84575,  136.88709, -135.30426]), array([-58.84575, 136.88709, 135.30426]), array([  58.84575, -136.88709, -135.30426]), array([  58.84575, -136.88709,  135.30426]), array([  58.84575,  136.88709, -135.30426])]",,"[1.77866434e+04 1.13517367e+05 1.21983829e+05 2.56822942e+00
 3.02905624e+00 3.33157270e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
32,5.194511421364198,"[array([-227.60385, -287.44436, -122.43026]), array([-227.60385, -287.44436,  122.43026]), array([-227.60385,  287.44436, -122.43026]), array([-227.60385,  287.44436,  122.43026]), array([ 227.60385, -287.44436, -122.43026]), array([ 227.60385, -287.44436,  122.43026]), array([ 227.60385,  287.44436, -122.43026])]",,"[1.32963794e+05 6.43164281e+04 1.88037395e+05 1.28334725e+00
 3.89210311e-01 6.27244260e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
33,5.194511421364198,"[array([-179.11711, -130.2978 , -660.11225]), array([-179.11711, -130.2978 ,  660.11225]), array([-179.11711,  130.2978 , -660.11225]), array([-179.11711,  130.2978 ,  660.11225]), array([ 179.11711, -130.2978 , -660.11225]), array([ 179.11711, -130.2978 ,  660.11225]), array([ 179.11711,  130.2978 , -660.11225])]",,"[1.44417757e+05 1.80212774e+05 1.43966713e+05 2.25069394e+00
 5.30739512e+00 1.65194851e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
34,5.196143309016776,"[array([ -225.00675,   -76.00889, -1352.98707]), array([-225.00675,  -76.00889, 1352.98707]), array([ -225.00675,    76.00889, -1352.98707]), array([-225.00675,   76.00889, 1352.98707]), array([  225.00675,   -76.00889, -1352.98707]), array([ 225.00675,  -76.00889, 1352.98707]), array([  225.00675,    76.00889, -1352.98707]), array([ 225.00675,   76.00889, 1352.98707])]",,"[1.68577764e+05 7.30160035e+04 1.59603241e+05 1.66486572e+00
 6.31915815e+00 4.35937690e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
35,5.1961817192058355,"[array([ -95.74073, -149.02391,  -58.01944]), array([ -95.74073, -149.02391,   58.01944]), array([-95.74073, 149.02391, -58.01944]), array([-95.74073, 149.02391,  58.01944]), array([  95.74073, -149.02391,  -58.01944]), array([  95.74073, -149.02391,   58.01944]), array([ 95.74073, 149.02391, -58.01944])]",,"[3.74337440e+04 9.47207768e+04 3.91579666e+04 2.04192502e+00
 2.13257020e+00 5.81625031e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
36,5.196330277453935,"[array([-105.07644, -101.17745,  -68.6838 ]), array([-105.07644, -101.17745,   68.6838 ]), array([-105.07644,  101.17745,  -68.6838 ]), array([-105.07644,  101.17745,   68.6838 ]), array([ 105.07644, -101.17745,  -68.6838 ]), array([ 105.07644, -101.17745,   68.6838 ]), array([105.07644, 101.17745, -68.6838 ]), array([105.07644, 101.17745,  68.6838 ])]",,"[1.14341458e+05 1.16178472e+05 6.49230118e+04 5.17801142e+00
 5.67450740e+00 6.88113332e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
37,5.197205764925976,"[array([-121.4267 , -170.95326, -111.68749]), array([-121.4267 , -170.95326,  111.68749]), array([-121.4267 ,  170.95326, -111.68749]), array([-121.4267 ,  170.95326,  111.68749]), array([ 121.4267 , -170.95326, -111.68749]), array([ 121.4267 , -170.95326,  111.68749]), array([ 121.4267 ,  170.95326, -111.68749])]",,"[1.62583656e+05 3.83309311e+04 1.19157881e+05 5.51338763e+00
 6.55789740e-01 4.77621340e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
38,5.200135728341818,"[array([-156.62307, -100.55226,  -36.98303]), array([-156.62307, -100.55226,   36.98303]), array([-156.62307,  100.55226,  -36.98303]), array([-156.62307,  100.55226,   36.98303]), array([ 156.62307, -100.55226,  -36.98303]), array([ 156.62307, -100.55226,   36.98303]), array([156.62307, 100.55226, -36.98303])]",,"[9.61027013e+04 5.56286385e+04 1.51565978e+04 1.95881812e+00
 2.75096301e+00 5.54072683e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
39,5.200807429005261,"[array([-87.38752, -83.7903 , -72.0079 ]), array([-87.38752, -83.7903 ,  72.0079 ]), array([-87.38752,  83.7903 , -72.0079 ]), array([-87.38752,  83.7903 ,  72.0079 ]), array([ 87.38752, -83.7903 , -72.0079 ]), array([ 87.38752, -83.7903 ,  72.0079 ]), array([ 87.38752,  83.7903 , -72.0079 ])]",,"[5.88105289e+04 9.32674465e+04 7.12881355e+04 3.85058072e+00
 6.64220991e+00 6.87427665e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
40,5.201383825821303,"[array([ -59.91125,  -91.65277, -181.4792 ]), array([-59.91125, -91.65277, 181.4792 ]), array([ -59.91125,   91.65277, -181.4792 ]), array([-59.91125,  91.65277, 181.4792 ]), array([  59.91125,  -91.65277, -181.4792 ]), array([ 59.91125, -91.65277, 181.4792 ]), array([  59.91125,   91.65277, -181.4792 ])]",,"[4.83809689e+04 1.12842362e+05 1.97187348e+05 6.73950115e+00
 6.71662357e+00 2.99361073e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
41,5.2024779944431225,"[array([-140.65654,  -89.45795,  -32.00131]), array([-140.65654,  -89.45795,   32.00131]), array([-140.65654,   89.45795,  -32.00131]), array([-140.65654,   89.45795,   32.00131]), array([140.65654, -89.45795, -32.00131]), array([140.65654, -89.45795,  32.00131]), array([140.65654,  89.45795, -32.00131])]",,"[1.20359238e+05 9.05783670e+04 1.26085322e+04 3.04179252e+00
 5.65922006e+00 6.15600623e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
42,5.202766868445281,"[array([-597.26543, -124.55953,  -43.41626]), array([-597.26543, -124.55953,   43.41626]), array([-597.26543,  124.55953,  -43.41626]), array([-597.26543,  124.55953,   43.41626]), array([ 597.26543, -124.55953,  -43.41626]), array([ 597.26543, -124.55953,   43.41626]), array([597.26543, 124.55953, -43.41626])]",,"[1.97008137e+05 1.86459930e+05 1.74434040e+04 2.76133703e-01
 6.00899202e+00 4.62696628e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
43,5.202766868445281,"[array([-143.41718, -212.76856, -148.90587]), array([-143.41718, -212.76856,  148.90587]), array([-143.41718,  212.76856, -148.90587]), array([-143.41718,  212.76856,  148.90587]), array([ 143.41718, -212.76856, -148.90587]), array([ 143.41718, -212.76856,  148.90587]), array([ 143.41718,  212.76856, -148.90587])]",,"[1.88380011e+05 1.89833635e+05 1.02005606e+05 4.57933570e+00
 2.09666124e+00 2.30022547e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
